1,23,15
1,23,16
1,23,17
1,23,18
1,23,19
1,23,20
1,23,21
1,23,22
1,23,23
1,23,24
1,23,25
1,23,26
1,23,27
1,23,28
1,23,29
1,23,30
1,24,13
1,24,14
1,24,15
1,24,16
1,24,17
1,24,18
1,24,19
1,24,20
1,24,21
1,24,22
1,24,23
1,24,24
1,24,25
1,24,26
1,24,27
1,24,28
1,24,29
1,24,30
1,25,14
1,25,15
1,25,16
1,25,17
1,25,18
1,25,19
1,25,20
1,25,21
1,25,22
1,25,23
1,25,24
1,25,25
1,25,26
1,25,27
1,25,28
1,25,29
1,25,30
1,26,14
1,26,15
1,26,16
1,26,17
1,26,18
1,26,19
1,26,20
1,26,21
1,26,22
1,26,23
1,26,24
1,26,25
1,26,26
1,26,27
1,26,28
1,26,29
1,26,30
1,27,15
1,27,16
1,27,17
1,27,18
1,27,19
1,27,20
1,27,21
1,27,22
1,27,23
1,27,24
1,27,25
1,27,26
1,27,27
1,27,28
1,27,29
1,27,30
1,28,15
1,28,16
1,28,17
1,28,18
1,28,19
1,28,20
1,28,21
1,28,22
1,28,23
1,28,24
1,28,25
1,28,26
1,28,27
1,28,28
1,28,29
1,28,30
1,29,16
1,29,17
1,29,18
1,29,19
1,29,20
1,29,21
1,29,22
1,29,23
1,29,24
1,29,25
1,29,26
1,29,27
1,29,28
1,29,29
1,29,30
1,30,16
1,30,17
1,30,18
1,30,19
1,30,20
1,30,21
1,30,22
1,30,23
1,30,24
1,30,25
1,30,26
1,30,27
1,30,28
1,30,29
1,30,30
1,31,17
1,31,18
1,31,19
1,31,20
1,31,21
1,31,22
1,31,23
1,31,24
1,31,25
1,31,26
1,31,27
1,31,28
1,31,29
1,31,30
1,32,17
1,32,18
1,32,19
1,32,20
1,32,21
1,32,22
1,32,23
1,32,24
1,32,25
1,32,26
1,32,27
1,32,28
1,32,29
1,32,30
1,33,18
1,33,19
1,33,20
1,33,21
1,33,22
1,33,23
1,33,24
1,33,25
1,33,26
1,33,27
1,33,28
1,33,29
1,33,30
1,34,18
1,34,19
1,34,20
1,34,21
1,34,22
1,34,23
1,34,24
1,34,25
1,34,26
1,34,27
1,34,28
1,34,29
1,34,30
1,35,19
1,35,20
1,35,21
1,35,22
1,35,23
1,35,24
1,35,25
1,35,26
1,35,27
1,35,28
1,35,29
1,35,30
1,36,19
1,36,20
1,36,21
1,36,22
1,36,23
1,36,24
1,36,25
1,36,26
1,36,27
1,36,28
1,36,29
1,36,30
1,37,20
1,37,21
1,37,22
1,37,23
1,37,24
1,37,25
1,37,26
1,37,27
1,37,28
1,37,29
1,37,30
1,38,20
1,38,21
1,38,22
1,38,23
1,38,24
1,38,25
1,38,26
1,38,27
1,38,28
1,38,29
1,38,30
1,39,21
1,39,22
1,39,23
1,39,24
1,39,25
1,39,26
1,39,27
1,39,28
1,39,29
1,39,30
1,40,21
1,40,22
1,40,23
1,40,24
1,40,25
1,40,26
1,40,27
1,40,28
1,40,29
1,40,30
2,6,4
2,6,5
2,6,6
2,6,7
2,6,8
2,6,9
2,6,10
2,6,11
2,6,12
2,6,13
2,6,14
2,6,15
2,6,16
2,6,17
2,6,18
2,6,19
2,6,20
2,6,21
2,6,22
2,6,23
2,6,24
2,6,25
2,6,26
2,6,27
2,6,28
2,6,29
2,6,30
2,7,5
2,7,6
2,7,7
2,7,8
2,7,9
2,7,10
2,7,11
2,7,12
2,7,13
2,7,14
2,7,15
2,7,16
2,7,17
2,7,18
2,7,19
2,7,20
2,7,21
2,7,22
2,7,23
2,7,24
2,7,25
2,7,26
2,7,27
2,7,28
2,7,29
2,7,30
2,8,5
2,8,6
2,8,7
2,8,8
2,8,9
2,8,10
2,8,11
2,8,12
2,8,13
2,8,14
2,8,15
2,8,16
2,8,17
2,8,18
2,8,19
2,8,20
2,8,21
2,8,22
2,8,23
2,8,24
2,8,25
2,8,26
2,8,27
2,8,28
2,8,29
2,8,30
2,9,6
2,9,7
2,9,8
2,9,9
2,9,10
2,9,11
2,9,12
2,9,13
2,9,14
2,9,15
2,9,16
2,9,17
2,9,18
2,9,19
2,9,20
2,9,21
2,9,22
2,9,23
2,9,24
2,9,25
2,9,26
2,9,27
2,9,28
2,9,29
2,9,30
2,10,6
2,10,7
2,10,8
2,10,9
2,10,10
2,10,11
2,10,12
2,10,13
2,10,14
2,10,15
2,10,16
2,10,17
2,10,18
2,10,19
2,10,20
2,10,21
2,10,22
2,10,23
2,10,24
2,10,25
2,10,26
2,10,27
2,10,28
2,10,29
2,10,30
2,11,7
2,11,8
2,11,9
2,11,10
2,11,11
2,11,12
2,11,13
2,11,14
2,11,15
2,11,16
2,11,17
2,11,18
2,11,19
2,11,20
2,11,21
2,11,22
2,11,23
2,11,24
2,11,25
2,11,26
2,11,27
2,11,28
2,11,29
2,11,30
2,12,7
2,12,8
2,12,9
2,12,10
2,12,11
2,12,12
2,12,13
2,12,14
2,12,15
2,12,16
2,12,17
2,12,18
2,12,19
2,12,20
2,12,21
2,12,22
2,12,23
2,12,24
2,12,25
2,12,26
2,12,27
2,12,28
2,12,29
2,12,30
2,13,8
2,13,9
2,13,10
2,13,11
2,13,12
2,13,13
2,13,14
2,13,15
2,13,16
2,13,17
2,13,18
2,13,19
2,13,20
2,13,21
2,13,22
2,13,23
2,13,24
2,13,25
2,13,26
2,13,27
2,13,28
2,13,29
2,13,30
2,14,8
2,14,9
2,14,10
2,14,11
2,14,12
2,14,13
2,14,14
2,14,15
2,14,16
2,14,17
2,14,18
2,14,19
2,14,20
2,14,21
2,14,22
2,14,23
2,14,24
2,14,25
2,14,26
2,14,27
2,14,28
2,14,29
2,14,30
2,15,9
2,15,10
2,15,11
2,15,12
2,15,13
2,15,14
2,15,15
2,15,16
2,15,17
2,15,18
2,15,19
2,15,20
2,15,21
2,15,22
2,15,23
2,15,24
2,15,25
2,15,26
2,15,27
2,15,28
2,15,29
2,15,30
2,16,9
2,16,10
2,16,11
2,16,12
2,16,13
2,16,14
2,16,15
2,16,16
2,16,17
2,16,18
2,16,19
2,16,20
2,16,21
2,16,22
2,16,23
2,16,24
2,16,25
2,16,26
2,16,27
2,16,28
2,16,29
2,16,30
2,17,10
2,17,11
2,17,12
2,17,13
2,17,14
2,17,15
2,17,16
2,17,17
2,17,18
2,17,19
2,17,20
2,17,21
2,17,22
2,17,23
2,17,24
2,17,25
2,17,26
2,17,27
2,17,28
2,17,29
2,17,30
2,18,10
2,18,11
2,18,12
2,18,13
2,18,14
2,18,15
2,18,16
2,18,17
2,18,18
2,18,19
2,18,20
2,18,21
2,18,22
2,18,23
2,18,24
2,18,25
2,18,26
2,18,27
2,18,28
2,18,29
2,18,30
2,19,11
2,19,12
2,19,13
2,19,14
2,19,15
2,19,16
2,19,17
2,19,18
2,19,19
2,19,20
2,19,21
2,19,22
2,19,23
2,19,24
2,19,25
2,19,26
2,19,27
2,19,28
2,19,29
2,19,30
2,20,11
2,20,12
2,20,13
2,20,14
2,20,15
2,20,16
2,20,17
2,20,18
2,20,19
2,20,20
2,20,21
2,20,22
2,20,23
2,20,24
2,20,25
2,20,26
2,20,27
2,20,28
2,20,29
2,20,30
2,21,12
2,21,13
2,21,14
2,21,15
2,21,16
2,21,17
2,21,18
2,21,19
2,21,20
2,21,21
2,21,22
2,21,23
2,21,24
2,21,25
2,21,26
2,21,27
2,21,28
2,21,29
2,21,30
2,22,12
2,22,13
2,22,14
2,22,15
2,22,16
2,22,17
2,22,18
2,22,19
2,22,20
2,22,21
2,22,22
2,22,23
2,22,24
2,22,25
2,22,26
2,22,27
2,22,28
2,22,29
2,22,30
2,23,13
2,23,14
2,23,15
2,23,16
2,23,17
2,23,18
2,23,19
2,23,20
2,23,21
2,23,22
2,23,23
2,23,24
2,23,25
2,23,26
2,23,27
2,23,28
2,23,29
2,23,30
2,24,13
2,24,14
2,24,15
2,24,16
2,24,17
2,24,18
2,24,19
2,24,20
2,24,21
2,24,22
2,24,23
2,24,24
2,24,25
2,24,26
2,24,27
2,24,28
2,24,29
2,24,30
2,25,14
2,25,15
2,25,16
2,25,17
2,25,18
2,25,19
2,25,20
2,25,21
2,25,22
2,25,23
2,25,24
2,25,25
2,25,26
2,25,27
2,25,28
2,25,29
2,25,30
2,26,14
2,26,15
2,26,16
2,26,17
2,26,18
2,26,19
2,26,20
2,26,21
2,26,22
2,26,23
2,26,24
2,26,25
2,26,26
2,26,27
2,26,28
2,26,29
2,26,30
2,27,15
2,27,16
2,27,17
2,27,18
2,27,19
2,27,20
2,27,21
2,27,22
2,27,23
2,27,24
2,27,25
2,27,26
2,27,27
2,27,28
2,27,29
2,27,30
2,28,15
2,28,16
2,28,17
2,28,18
2,28,19
2,28,20
2,28,21
2,28,22
2,28,23
2,28,24
2,28,25
2,28,26
2,28,27
2,28,28
2,28,29
2,28,30
2,29,16
2,29,17
2,29,18
2,29,19
2,29,20
2,29,21
2,29,22
2,29,23
2,29,24
2,29,25
2,29,26
2,29,27
2,29,28
2,29,29
2,29,30
2,30,16
2,30,17
2,30,18
2,30,19
2,30,20
2,30,21
2,30,22
2,30,23
2,30,24
2,30,25
2,30,26
2,30,27
2,30,28
2,30,29
2,30,30
2,31,17
2,31,18
2,31,19
2,31,20
2,31,21
2,31,22
2,31,23
2,31,24
2,31,25
2,31,26
2,31,27
2,31,28
2,31,29
2,31,30
2,32,17
2,32,18
2,32,19
2,32,20
2,32,21
2,32,22
2,32,23
2,32,24
2,32,25
2,32,26
2,32,27
2,32,28
2,32,29
2,32,30
2,33,18
2,33,19
2,33,20
2,33,21
2,33,22
2,33,23
2,33,24
2,33,25
2,33,26
2,33,27
2,33,28
2,33,29
2,33,30
2,34,18
2,34,19
2,34,20
2,34,21
2,34,22
2,34,23
2,34,24
2,34,25
2,34,26
2,34,27
2,34,28
2,34,29
2,34,30
2,35,19
2,35,20
2,35,21
2,35,22
2,35,23
2,35,24
2,35,25
2,35,26
2,35,27
2,35,28
2,35,29
2,35,30
2,36,19
2,36,20
2,36,21
2,36,22
2,36,23
2,36,24
2,36,25
2,36,26
2,36,27
2,36,28
2,36,29
2,36,30
2,37,20
2,37,21
2,37,22
2,37,23
2,37,24
2,37,25
2,37,26
2,37,27
2,37,28
2,37,29
2,37,30
2,38,20
2,38,21
2,38,22
2,38,23
2,38,24
2,38,25
2,38,26
2,38,27
2,38,28
2,38,29
2,38,30
2,39,21
2,39,22
2,39,23
2,39,24
2,39,25
2,39,26
2,39,27
2,39,28
2,39,29
2,39,30
2,40,21
2,40,22
2,40,23
2,40,24
2,40,25
2,40,26
2,40,27
2,40,28
2,40,29
2,40,30
3,8,5
3,8,6
3,8,7
3,8,8
3,8,9
3,8,10
3,8,11
3,8,12
3,8,13
3,8,14
3,8,15
3,8,16
3,8,17
3,8,18
3,8,19
3,8,20
3,8,21
3,8,22
3,8,23
3,8,24
3,8,25
3,8,26
3,8,27
3,8,28
3,8,29
3,8,30
3,9,6
3,9,7
3,9,8
3,9,9
3,9,10
3,9,11
3,9,12
3,9,13
3,9,14
3,9,15
3,9,16
3,9,17
3,9,18
3,9,19
3,9,20
3,9,21
3,9,22
3,9,23
3,9,24
3,9,25
3,9,26
3,9,27
3,9,28
3,9,29
3,9,30
3,10,6
3,10,7
3,10,8
3,10,9
3,10,10
3,10,11
3,10,12
3,10,13
3,10,14
3,10,15
3,10,16
3,10,17
3,10,18
3,10,19
3,10,20
3,10,21
3,10,22
3,10,23
3,10,24
3,10,25
3,10,26
3,10,27
3,10,28
3,10,29
3,10,30
3,11,7
3,11,8
3,11,9
3,11,10
3,11,11
3,11,12
3,11,13
3,11,14
3,11,15
3,11,16
3,11,17
3,11,18
3,11,19
3,11,20
3,11,21
3,11,22
3,11,23
3,11,24
3,11,25
3,11,26
3,11,27
3,11,28
3,11,29
3,11,30
3,12,7
3,12,8
3,12,9
3,12,10
3,12,11
3,12,12
3,12,13
3,12,14
3,12,15
3,12,16
3,12,17
3,12,18
3,12,19
3,12,20
3,12,21
3,12,22
3,12,23
3,12,24
3,12,25
3,12,26
3,12,27
3,12,28
3,12,29
3,12,30
3,13,8
3,13,9
3,13,10
3,13,11
3,13,12
3,13,13
3,13,14
3,13,15
3,13,16
3,13,17
3,13,18
3,13,19
3,13,20
3,13,21
3,13,22
3,13,23
3,13,24
3,13,25
3,13,26
3,13,27
3,13,28
3,13,29
3,13,30
3,14,8
3,14,9
3,14,10
3,14,11
3,14,12
3,14,13
3,14,14
3,14,15
3,14,16
3,14,17
3,14,18
3,14,19
3,14,20
3,14,21
3,14,22
3,14,23
3,14,24
3,14,25
3,14,26
3,14,27
3,14,28
3,14,29
3,14,30
3,15,9
3,15,10
3,15,11
3,15,12
3,15,13
3,15,14
3,15,15
3,15,16
3,15,17
3,15,18
3,15,19
3,15,20
3,15,21
3,15,22
3,15,23
3,15,24
3,15,25
3,15,26
3,15,27
3,15,28
3,15,29
3,15,30
3,16,9
3,16,10
3,16,11
3,16,12
3,16,13
3,16,14
3,16,15
3,16,16
3,16,17
3,16,18
3,16,19
3,16,20
3,16,21
3,16,22
3,16,23
3,16,24
3,16,25
3,16,26
3,16,27
3,16,28
3,16,29
3,16,30
3,17,10
3,17,11
3,17,12
3,17,13
3,17,14
3,17,15
3,17,16
3,17,17
3,17,18
3,17,19
3,17,20
3,17,21
3,17,22
3,17,23
3,17,24
3,17,25
3,17,26
3,17,27
3,17,28
3,17,29
3,17,30
3,18,10
3,18,11
3,18,12
3,18,13
3,18,14
3,18,15
3,18,16
3,18,17
3,18,18
3,18,19
3,18,20
3,18,21
3,18,22
3,18,23
3,18,24
3,18,25
3,18,26
3,18,27
3,18,28
3,18,29
3,18,30
3,19,11
3,19,12
3,19,13
3,19,14
3,19,15
3,19,16
3,19,17
3,19,18
3,19,19
3,19,20
3,19,21
3,19,22
3,19,23
3,19,24
3,19,25
3,19,26
3,19,27
3,19,28
3,19,29
3,19,30
3,20,11
3,20,12
3,20,13
3,20,14
3,20,15
3,20,16
3,20,17
3,20,18
3,20,19
3,20,20
3,20,21
3,20,22
3,20,23
3,20,24
3,20,25
3,20,26
3,20,27
3,20,28
3,20,29
3,20,30
3,21,12
3,21,13
3,21,14
3,21,15
3,21,16
3,21,17
3,21,18
3,21,19
3,21,20
3,21,21
3,21,22
3,21,23
3,21,24
3,21,25
3,21,26
3,21,27
3,21,28
3,21,29
3,21,30
3,22,12
3,22,13
3,22,14
3,22,15
3,22,16
3,22,17
3,22,18
3,22,19
3,22,20
3,22,21
3,22,22
3,22,23
3,22,24
3,22,25
3,22,26
3,22,27
3,22,28
3,22,29
3,22,30
3,23,13
3,23,14
3,23,15
3,23,16
3,23,17
3,23,18
3,23,19
3,23,20
3,23,21
3,23,22
3,23,23
3,23,24
3,23,25
3,23,26
3,23,27
3,23,28
3,23,29
3,23,30
3,24,13
3,24,14
3,24,15
3,24,16
3,24,17
3,24,18
3,24,19
3,24,20
3,24,21
3,24,22
3,24,23
3,24,24
3,24,25
3,24,26
3,24,27
3,24,28
3,24,29
3,24,30
3,25,14
3,25,15
3,25,16
3,25,17
3,25,18
3,25,19
3,25,20
3,25,21
3,25,22
3,25,23
3,25,24
3,25,25
3,25,26
3,25,27
3,25,28
3,25,29
3,25,30
3,26,14
3,26,15
3,26,16
3,26,17
3,26,18
3,26,19
3,26,20
3,26,21
3,26,22
3,26,23
3,26,24
3,26,25
3,26,26
3,26,27
3,26,28
3,26,29
3,26,30
3,27,15
3,27,16
3,27,17
3,27,18
3,27,19
3,27,20
3,27,21
3,27,22
3,27,23
3,27,24
3,27,25
3,27,26
3,27,27
3,27,28
3,27,29
3,27,30
3,28,15
3,28,16
3,28,17
3,28,18
3,28,19
3,28,20
3,28,21
3,28,22
3,28,23
3,28,24
3,28,25
3,28,26
3,28,27
3,28,28
3,28,29
3,28,30
3,29,16
3,29,17
3,29,18
3,29,19
3,29,20
3,29,21
3,29,22
3,29,23
3,29,24
3,29,25
3,29,26
3,29,27
3,29,28
3,29,29
3,29,30
3,30,16
3,30,17
3,30,18
3,30,19
3,30,20
3,30,21
3,30,22
3,30,23
3,30,24
3,30,25
3,30,26
3,30,27
3,30,28
3,30,29
3,30,30
3,31,17
3,31,18
3,31,19
3,31,20
3,31,21
3,31,22
3,31,23
3,31,24
3,31,25
3,31,26
3,31,27
3,31,28
3,31,29
3,31,30
3,32,17
3,32,18
3,32,19
3,32,20
3,32,21
3,32,22
3,32,23
3,32,24
3,32,25
3,32,26
3,32,27
3,32,28
3,32,29
3,32,30
3,33,18
3,33,19
3,33,20
3,33,21
3,33,22
3,33,23
3,33,24
3,33,25
3,33,26
3,33,27
3,33,28
3,33,29
3,33,30
3,34,18
3,34,19
3,34,20
3,34,21
3,34,22
3,34,23
3,34,24
3,34,25
3,34,26
3,34,27
3,34,28
3,34,29
3,34,30
3,35,19
3,35,20
3,35,21
3,35,22
3,35,23
3,35,24
3,35,25
3,35,26
3,35,27
3,35,28
3,35,29
3,35,30
3,36,19
3,36,20
3,36,21
3,36,22
3,36,23
3,36,24
3,36,25
3,36,26
3,36,27
3,36,28
3,36,29
3,36,30
3,37,20
3,37,21
3,37,22
3,37,23
3,37,24
3,37,25
3,37,26
3,37,27
3,37,28
3,37,29
3,37,30
3,38,20
3,38,21
3,38,22
3,38,23
3,38,24
3,38,25
3,38,26
3,38,27
3,38,28
3,38,29
3,38,30
3,39,21
3,39,22
3,39,23
3,39,24
3,39,25
3,39,26
3,39,27
3,39,28
3,39,29
3,39,30
3,40,21
3,40,22
3,40,23
3,40,24
3,40,25
3,40,26
3,40,27
3,40,28
3,40,29
3,40,30
4,10,6
4,10,7
4,10,8
4,10,9
4,10,10
4,10,11
4,10,12
4,10,13
4,10,14
4,10,15
4,10,16
4,10,17
4,10,18
4,10,19
4,10,20
4,10,21
4,10,22
4,10,23
4,10,24
4,10,25
4,10,26
4,10,27
4,10,28
4,10,29
4,10,30
4,11,7
4,11,8
4,11,9
4,11,10
4,11,11
4,11,12
4,11,13
4,11,14
4,11,15
4,11,16
4,11,17
4,11,18
4,11,19
4,11,20
4,11,21
4,11,22
4,11,23
4,11,24
4,11,25
4,11,26
4,11,27
4,11,28
4,11,29
4,11,30
4,12,7
4,12,8
4,12,9
4,12,10
4,12,11
4,12,12
4,12,13
4,12,14
4,12,15
4,12,16
4,12,17
4,12,18
4,12,19
4,12,20
4,12,21
4,12,22
4,12,23
4,12,24
4,12,25
4,12,26
4,12,27
4,12,28
4,12,29
4,12,30
4,13,8
4,13,9
4,13,10
4,13,11
4,13,12
4,13,13
4,13,14
4,13,15
4,13,16
4,13,17
4,13,18
4,13,19
4,13,20
4,13,21
4,13,22
4,13,23
4,13,24
4,13,25
4,13,26
4,13,27
4,13,28
4,13,29
4,13,30
4,14,8
4,14,9
4,14,10
4,14,11
4,14,12
4,14,13
4,14,14
4,14,15
4,14,16
4,14,17
4,14,18
4,14,19
4,14,20
4,14,21
4,14,22
4,14,23
4,14,24
4,14,25
4,14,26
4,14,27
4,14,28
4,14,29
4,14,30
4,15,9
4,15,10
4,15,11
4,15,12
4,15,13
4,15,14
4,15,15
4,15,16
4,15,17
4,15,18
4,15,19
4,15,20
4,15,21
4,15,22
4,15,23
4,15,24
4,15,25
4,15,26
4,15,27
4,15,28
4,15,29
4,15,30
4,16,9
4,16,10
4,16,11
4,16,12
4,16,13
4,16,14
4,16,15
4,16,16
4,16,17
4,16,18
4,16,19
4,16,20
4,16,21
4,16,22
4,16,23
4,16,24
4,16,25
4,16,26
4,16,27
4,16,28
4,16,29
4,16,30
4,17,10
4,17,11
4,17,12
4,17,13
4,17,14
4,17,15
4,17,16
4,17,17
4,17,18
4,17,19
4,17,20
4,17,21
4,17,22
4,17,23
4,17,24
4,17,25
4,17,26
4,17,27
4,17,28
4,17,29
4,17,30
4,18,10
4,18,11
4,18,12
4,18,13
4,18,14
4,18,15
4,18,16
4,18,17
4,18,18
4,18,19
4,18,20
4,18,21
4,18,22
4,18,23
4,18,24
4,18,25
4,18,26
4,18,27
4,18,28
4,18,29
4,18,30
4,19,11
4,19,12
4,19,13
4,19,14
4,19,15
4,19,16
4,19,17
4,19,18
4,19,19
4,19,20
4,19,21
4,19,22
4,19,23
4,19,24
4,19,25
4,19,26
4,19,27
4,19,28
4,19,29
4,19,30
4,20,11
4,20,12
4,20,13
4,20,14
4,20,15
4,20,16
4,20,17
4,20,18
4,20,19
4,20,20
4,20,21
4,20,22
4,20,23
4,20,24
4,20,25
4,20,26
4,20,27
4,20,28
4,20,29
4,20,30
4,21,12
4,21,13
4,21,14
4,21,15
4,21,16
4,21,17
4,21,18
4,21,19
4,21,20
4,21,21
4,21,22
4,21,23
4,21,24
4,21,25
4,21,26
4,21,27
4,21,28
4,21,29
4,21,30
4,22,12
4,22,13
4,22,14
4,22,15
4,22,16
4,22,17
4,22,18
4,22,19
4,22,20
4,22,21
4,22,22
4,22,23
4,22,24
4,22,25
4,22,26
4,22,27
4,22,28
4,22,29
4,22,30
4,23,13
4,23,14
4,23,15
4,23,16
4,23,17
4,23,18
4,23,19
4,23,20
4,23,21
4,23,22
4,23,23
4,23,24
4,23,25
4,23,26
4,23,27
4,23,28
4,23,29
4,23,30
4,24,13
4,24,14
4,24,15
4,24,16
4,24,17
4,24,18
4,24,19
4,24,20
4,24,21
4,24,22
4,24,23
4,24,24
4,24,25
4,24,26
4,24,27
4,24,28
4,24,29
4,24,30
4,25,14
4,25,15
4,25,16
4,25,17
4,25,18
4,25,19
4,25,20
4,25,21
4,25,22
4,25,23
4,25,24
4,25,25
4,25,26
4,25,27
4,25,28
4,25,29
4,25,30
4,26,14
4,26,15
4,26,16
4,26,17
4,26,18
4,26,19
4,26,20
4,26,21
4,26,22
4,26,23
4,26,24
4,26,25
4,26,26
4,26,27
4,26,28
4,26,29
4,26,30
4,27,15
4,27,16
4,27,17
4,27,18
4,27,19
4,27,20
4,27,21
4,27,22
4,27,23
4,27,24
4,27,25
4,27,26
4,27,27
4,27,28
4,27,29
4,27,30
4,28,15
4,28,16
4,28,17
4,28,18
4,28,19
4,28,20
4,28,21
4,28,22
4,28,23
4,28,24
4,28,25
4,28,26
4,28,27
4,28,28
4,28,29
4,28,30
4,29,16
4,29,17
4,29,18
4,29,19
4,29,20
4,29,21
4,29,22
4,29,23
4,29,24
4,29,25
4,29,26
4,29,27
4,29,28
4,29,29
4,29,30
4,30,16
4,30,17
4,30,18
4,30,19
4,30,20
4,30,21
4,30,22
4,30,23
4,30,24
4,30,25
4,30,26
4,30,27
4,30,28
4,30,29
4,30,30
4,31,17
4,31,18
4,31,19
4,31,20
4,31,21
4,31,22
4,31,23
4,31,24
4,31,25
4,31,26
4,31,27
4,31,28
4,31,29
4,31,30
4,32,17
4,32,18
4,32,19
4,32,20
4,32,21
4,32,22
4,32,23
4,32,24
4,32,25
4,32,26
4,32,27
4,32,28
4,32,29
4,32,30
4,33,18
4,33,19
4,33,20
4,33,21
4,33,22
4,33,23
4,33,24
4,33,25
4,33,26
4,33,27
4,33,28
4,33,29
4,33,30
4,34,18
4,34,19
4,34,20
4,34,21
4,34,22
4,34,23
4,34,24
4,34,25
4,34,26
4,34,27
4,34,28
4,34,29
4,34,30
